relative_path	sha256	size_bytes
cases/S1-G1-REGEN10-20260810-016/resource_usage.txt	31f9cd017ec280e4707f78c90ac624c5bb437d1c2752a859bd816f7c217de44b	1284
cases/S1-G1-REGEN10-20260810-016/result.json	4fa704cf358d71156fe39b458d0528095ab62353ce12c5e88bd6691f777c1c1a	767
cases/S1-G1-REGEN10-20260810-016/run.stderr	721dabdad12126206605b2410a2b921356b12f68e77d4c8c9614506f712aa031	102
cases/S1-G1-REGEN10-20260810-016/run.stdout	3b5b6e6298ec76c21c14d49f4e456620cc15cda9d8a627f3c4604917a49c45f1	5813
cases/S1-G1-REGEN10-20260810-016/runtime_metadata.json	6f0f91e9e6d80f6298a654b77a27c54113e4826b8a22b1a9214d7123df769c57	16864
cases/S1-G1-REGEN10-20260810-016/scientific_result.json	823ab7ca23a01a429f8fb5341aec6a207498d83d4ac43be85bfe870eedb82e4b	34469
cases/S1-G1-REGEN10-20260810-017/INPUT	359dfc9b195155961b9e16b134b9be42052ac020704a940ac3fd4c1ff5aa7aa9	372
cases/S1-G1-REGEN10-20260810-017/KPT	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	32
cases/S1-G1-REGEN10-20260810-017/OUT.g1tlr4_al_v110_quarter/INPUT.info	75dda72b980aaf7ff06b0032a7cf95595dbdbef223ff15d6ce982befb02b2bd6	43568
cases/S1-G1-REGEN10-20260810-017/OUT.g1tlr4_al_v110_quarter/KPT.info	b96ef4fef5a03a5e839148e19a722e3f8709699a350e2ad8a5de042429a8b8e4	2536048
cases/S1-G1-REGEN10-20260810-017/OUT.g1tlr4_al_v110_quarter/STRU.cif	57a915e31018e568263ba09564895ea6fb5141d5b6198a76b0838ac282265127	710
cases/S1-G1-REGEN10-20260810-017/OUT.g1tlr4_al_v110_quarter/chg.cube	647a7fe4823002af2aba8b3b8f5fe587e17040d1e5056b252e20dd72348c0448	334367
cases/S1-G1-REGEN10-20260810-017/OUT.g1tlr4_al_v110_quarter/eig_occ.txt	bf0eb1c075a6b8fd1c213e5c65be38b860071770b1673191716279bbf0acdd12	6511626
cases/S1-G1-REGEN10-20260810-017/OUT.g1tlr4_al_v110_quarter/g1tlr4_al_v110_quarter-CHARGE-DENSITY.restart	4a018d450f9895abad61c33810188815f7b5323c3f5a66063db789b13be39467	119928
cases/S1-G1-REGEN10-20260810-017/OUT.g1tlr4_al_v110_quarter/pot.cube	862bf4dd06afd0ee80f1d13163cdeb14b61179ebe548e9f4ed0f36db44d6946b	346695
cases/S1-G1-REGEN10-20260810-017/OUT.g1tlr4_al_v110_quarter/running_scf.log	9279663a443aa197ae3c8206b2fde317ef587b59ceb9bb349ac957863d23e765	2438573
cases/S1-G1-REGEN10-20260810-017/OUT.g1tlr4_al_v110_quarter/warning.log	187f8545b75b507722a424d2ec3b1f355c0845078ba1d4dec76d829b0cc183bb	952
cases/S1-G1-REGEN10-20260810-017/STRU	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	368
cases/S1-G1-REGEN10-20260810-017/al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	57493
cases/S1-G1-REGEN10-20260810-017/case_status.json	c1328c051f8effd96368c4ce4b6df02a2768eab4404b728875e139bf5f2bcad1	344
cases/S1-G1-REGEN10-20260810-017/input_metadata.json	ca4c33b7e03cabc3f633977765cad7390980339dbf992f77024cc014a1508deb	1035
cases/S1-G1-REGEN10-20260810-017/rank_proofs/EXEC.json	c488879f6c66919bab2d734e0d17bdd1ebcc3aa2b5a01ad6594d144d6d33f1a1	967
cases/S1-G1-REGEN10-20260810-017/rank_proofs/GO.json	4200614430724681ddafc2e69060512e2c81e89a6fe18f5afedcae4f4a10ae00	548
cases/S1-G1-REGEN10-20260810-017/rank_proofs/rank-000.ack.json	d4bd3c1012e5261346883d840cb2d9d60aa12632133060a500f3a1348abefffc	453
cases/S1-G1-REGEN10-20260810-017/rank_proofs/rank-000.proof.json	86b81af71c79357ecb2173306f2129a798d1f791a35777f3224057aae8573345	884
cases/S1-G1-REGEN10-20260810-017/rank_proofs/rank-001.ack.json	83971717f0cc7d46da6eabb00c36d30f5b1c7b83931e11d30fb29d45ed84ef5f	453
cases/S1-G1-REGEN10-20260810-017/rank_proofs/rank-001.proof.json	aea08ffb543c584660f06e55e4b7525ae1bcea6ea829a5b69699fe72f755688c	884
cases/S1-G1-REGEN10-20260810-017/rank_proofs/rank-002.ack.json	0ed1cfdb607e6b02c47272d018bfadbad518f3346b0ba6dfa9d647d24784bbec	453
cases/S1-G1-REGEN10-20260810-017/rank_proofs/rank-002.proof.json	43ec9f9ec454ac0c2e289e75651725d05147d688946976dd1eae1dbce0c876a0	884
cases/S1-G1-REGEN10-20260810-017/rank_proofs/rank-003.ack.json	20d0a84fedf6775fd13dc64dde3fd469cf96670613f935e4b8ebfa7621c5662d	453
cases/S1-G1-REGEN10-20260810-017/rank_proofs/rank-003.proof.json	e79e58c8cab033e95bea953f558dcca87ab82604892dbd01f8690131757eac4b	884
cases/S1-G1-REGEN10-20260810-017/resource_usage.txt	2df95652425a33b8a69ba7b5a7c095e616d09c36675a0a9e3cc861a62ab8bf4f	1284
cases/S1-G1-REGEN10-20260810-017/result.json	75bd92ee12c8cd73647324dc5316f7de8891dea60c4f3992ef8feb82869cb988	762
cases/S1-G1-REGEN10-20260810-017/run.stderr	721dabdad12126206605b2410a2b921356b12f68e77d4c8c9614506f712aa031	102
cases/S1-G1-REGEN10-20260810-017/run.stdout	0ae8591e17973dcb4e166670ceb9c72decad6a0260936ba7df09143720973eba	5815
cases/S1-G1-REGEN10-20260810-017/runtime_metadata.json	f5222f12d9276a1f18b56b5de48a8a70416d36c064de64f02e5d6b42489eee25	16865
cases/S1-G1-REGEN10-20260810-017/scientific_result.json	791a21b9ba83fc52492c7ea339fb4ff6044349207653066f97c5073f39f5d6c4	34476
cases/S1-G1-REGEN10-20260810-018/INPUT	a70fe604545534cd77ea193969661faa7d9ff2d215fe96d3f3c75662d86670a1	367
cases/S1-G1-REGEN10-20260810-018/KPT	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	32
cases/S1-G1-REGEN10-20260810-018/OUT.g1tlr4_mg_v090_quarter/INPUT.info	b5d76ca01f049f9d647ea1e7c36a390b54e4f0c36e00160189214e42ef9a306a	43563
cases/S1-G1-REGEN10-20260810-018/OUT.g1tlr4_mg_v090_quarter/KPT.info	da21b6ee7a48fc3d1f4f25a6e77f43f5abd34a28002384f53c6aab71b15d9aa1	1065038
cases/S1-G1-REGEN10-20260810-018/OUT.g1tlr4_mg_v090_quarter/STRU.cif	456b6f2aaa15a0da56d996923c8c5dbae21806c3f089703ca3c65c1372236661	767
cases/S1-G1-REGEN10-20260810-018/OUT.g1tlr4_mg_v090_quarter/chg.cube	bb4d71a3d656bce8c2bfdb5f0b802991049ed1d4a20b195f73be228a53f73582	557320
cases/S1-G1-REGEN10-20260810-018/OUT.g1tlr4_mg_v090_quarter/eig_occ.txt	b6b0c9babe0540d33a93fd6625203eae0175f3dd805dfbfb3a63081782cc0ed4	2747325
cases/S1-G1-REGEN10-20260810-018/OUT.g1tlr4_mg_v090_quarter/g1tlr4_mg_v090_quarter-CHARGE-DENSITY.restart	6761ce001ec3a08b21258d39420d6a49908800f52c97cf795f6cc0019dff2d3a	271520
cases/S1-G1-REGEN10-20260810-018/OUT.g1tlr4_mg_v090_quarter/pot.cube	c550779c7d323785dcda7d659923b1c3258ddc13ad3173e3d546afa8eda92081	578676
cases/S1-G1-REGEN10-20260810-018/OUT.g1tlr4_mg_v090_quarter/running_scf.log	baeff979503bdf1c85baa8c13d8bb638a39b76af23fcd24a57ff080e530e80aa	1038469
cases/S1-G1-REGEN10-20260810-018/OUT.g1tlr4_mg_v090_quarter/warning.log	62dc01df5ce489b5b85b32beae80a382b8f545b658015e9e961e44e289b532ab	946
cases/S1-G1-REGEN10-20260810-018/STRU	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	428
cases/S1-G1-REGEN10-20260810-018/case_status.json	8a59fe8c15ae0d51e99311d02d9f1dde61fed3fc13c6704f48b1aa28964ee034	344
cases/S1-G1-REGEN10-20260810-018/input_metadata.json	5ce64568e2b7ec154f777e6bb9d0eff206e3b15f9462c73a67d538501454339d	1035
cases/S1-G1-REGEN10-20260810-018/mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	69617
cases/S1-G1-REGEN10-20260810-018/rank_proofs/EXEC.json	48c854b5632364b1bc4e5f72967548ec89889b8bcab2414de08a372428242e1c	967
cases/S1-G1-REGEN10-20260810-018/rank_proofs/GO.json	9bfb20d9c0b6fcceff0aa6720a35f13b6ba9f257182f60e169b04b4542df4f91	548
cases/S1-G1-REGEN10-20260810-018/rank_proofs/rank-000.ack.json	75bbd299bce6db3e14a35cabf94076b8efe5046e0cf419b85325850e05a55c73	453
cases/S1-G1-REGEN10-20260810-018/rank_proofs/rank-000.proof.json	4f32b49524d930874935e6eedc06aeebb1a0bb33635d7deaeeca108aba8274d3	884
cases/S1-G1-REGEN10-20260810-018/rank_proofs/rank-001.ack.json	0752faf75b931f915efc585a164e05d85de1f775c092d686b65cbff60a8737ad	453
cases/S1-G1-REGEN10-20260810-018/rank_proofs/rank-001.proof.json	7249b71fb3f0317f2881af05e84765a39eb63aac3b707c3f4148eef3bccffe42	884
cases/S1-G1-REGEN10-20260810-018/rank_proofs/rank-002.ack.json	0e45dc42253c3ded45a7a88248c10fab58e5b3d13ad1a2a8e80c66f90c2f46a9	453
cases/S1-G1-REGEN10-20260810-018/rank_proofs/rank-002.proof.json	bc4b276c6a920f41b8b81dd68ff0e042addeffaa0b493f5e2b52376f1f85a491	884
cases/S1-G1-REGEN10-20260810-018/rank_proofs/rank-003.ack.json	03543e7d75f0f460308bcf22f04b1e2cb1f0945056dddd20c6efcd603e96701a	453
cases/S1-G1-REGEN10-20260810-018/rank_proofs/rank-003.proof.json	2f97b6a115ffb0e2f0fc9a16f9583f909bdbd99a639b4001f85d9f0fb5bbc822	884
cases/S1-G1-REGEN10-20260810-018/resource_usage.txt	e638779a5634e386aaf58cf2cdefd56b08016bacf9ac0ba7ba850123d4a00cc5	1284
cases/S1-G1-REGEN10-20260810-018/result.json	b40128bc777bd5d3d537a38bcdedd3e3d208f4e430ce1e24c338aff99563048a	753
cases/S1-G1-REGEN10-20260810-018/run.stderr	721dabdad12126206605b2410a2b921356b12f68e77d4c8c9614506f712aa031	102
cases/S1-G1-REGEN10-20260810-018/run.stdout	cc957fb7ba574d6512dc2491587d8d302f21211726f94a9adca821aedccadd12	5801
cases/S1-G1-REGEN10-20260810-018/runtime_metadata.json	1867f951b168f2c75111876f99c5a33f69ad0ffc42ac768ef4dd02875ccd8ad8	17847
cases/S1-G1-REGEN10-20260810-018/scientific_result.json	a9b618534c4c38f4c4687f1dabafcc8f2006b48e26133d7b79baa5bd786739b1	35487
cases/S1-G1-REGEN10-20260810-019/INPUT	18132e2a5950a63598d7b14861ee57d58b46a757333cac7b90e10c46b7473c74	367
cases/S1-G1-REGEN10-20260810-019/KPT	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	32
cases/S1-G1-REGEN10-20260810-019/OUT.g1tlr4_mg_v100_quarter/INPUT.info	5f122e919bfdce62a58b457b0bf2df321c8e9e8cb8a247497e6e003fde8b2549	43563
cases/S1-G1-REGEN10-20260810-019/OUT.g1tlr4_mg_v100_quarter/KPT.info	da21b6ee7a48fc3d1f4f25a6e77f43f5abd34a28002384f53c6aab71b15d9aa1	1065038
cases/S1-G1-REGEN10-20260810-019/OUT.g1tlr4_mg_v100_quarter/STRU.cif	c46026ec0dd25dc9f28c1f559e9a45859b09276a8d56a2ad27f4cd7d027a27ac	767
cases/S1-G1-REGEN10-20260810-019/OUT.g1tlr4_mg_v100_quarter/chg.cube	b18247223543bfe087fe286cd3db341a2010ecba2c066453727ca6dd73ab0038	604703
cases/S1-G1-REGEN10-20260810-019/OUT.g1tlr4_mg_v100_quarter/eig_occ.txt	061d2975e5d51b09e44cd242888d506a0c0753ad1aa34ca74923c04289828aaf	2748970
cases/S1-G1-REGEN10-20260810-019/OUT.g1tlr4_mg_v100_quarter/g1tlr4_mg_v100_quarter-CHARGE-DENSITY.restart	4dcb0771ecfd879a49fc0a00a5f3ea5798c7f9ebbc850e35ea5a1e82cab07015	299576
cases/S1-G1-REGEN10-20260810-019/OUT.g1tlr4_mg_v100_quarter/pot.cube	dfcecaca4ab7347f159a7f75264e1850b27f9b30d6e4c9d5933d35dc5fa7b6b6	628150
cases/S1-G1-REGEN10-20260810-019/OUT.g1tlr4_mg_v100_quarter/running_scf.log	f6da8b249ee6c67f6590c25ba8a67fd52aaeaf5db6e0183b8dd9e5ec6b0f8ac1	1037584
cases/S1-G1-REGEN10-20260810-019/OUT.g1tlr4_mg_v100_quarter/warning.log	62dc01df5ce489b5b85b32beae80a382b8f545b658015e9e961e44e289b532ab	946
cases/S1-G1-REGEN10-20260810-019/STRU	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	428
cases/S1-G1-REGEN10-20260810-019/case_status.json	3da8158def256226dd08ec95f09f42829ccc38112262168ad476b4fa80162b31	345
cases/S1-G1-REGEN10-20260810-019/input_metadata.json	71dee5b3c61b35b3eaebd84f2fec3217322b0df8c9f7ae723894012d2c366ea7	1035
cases/S1-G1-REGEN10-20260810-019/mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	69617
cases/S1-G1-REGEN10-20260810-019/rank_proofs/EXEC.json	ba8424ecdd242b179ba1b7e2267d92d7c867d1a34170381cd559bd743281113e	967
cases/S1-G1-REGEN10-20260810-019/rank_proofs/GO.json	9b5ddd3d5dabca4f244286ec113fcbc968b867035c72dd39d633bc7da0fb1d9e	548
cases/S1-G1-REGEN10-20260810-019/rank_proofs/rank-000.ack.json	e187fa827ab64044620661c712bad2fecdf59fc65db33ca998e929976cbb0614	453
cases/S1-G1-REGEN10-20260810-019/rank_proofs/rank-000.proof.json	fb3763fa1bee92fd1d1476c23837313b021a4e76468c36f07718d4fb13d16acc	884
cases/S1-G1-REGEN10-20260810-019/rank_proofs/rank-001.ack.json	9287fcb2d40dd784a0a88e153b1050b7a927d5af863bd0663df938e1943e8f0d	453
cases/S1-G1-REGEN10-20260810-019/rank_proofs/rank-001.proof.json	b23d489c34bee10eea56058e2273d232d802a054b0851db72ca1951e9c25eed9	884
cases/S1-G1-REGEN10-20260810-019/rank_proofs/rank-002.ack.json	d690bfd8b8d457c9498b6500bdd9f3aded0036689b1e4d551256f5707f0582c1	453
cases/S1-G1-REGEN10-20260810-019/rank_proofs/rank-002.proof.json	ba7868731858483c947d7641ad7bbf74ecbadc6c32d87fcaa601d5b6b5fb93f6	884
cases/S1-G1-REGEN10-20260810-019/rank_proofs/rank-003.ack.json	61b41d4bdc3b3a9b6713b2a3ebcdcf3299a6b624f239bcc8ea42b7d38b4700b2	453
cases/S1-G1-REGEN10-20260810-019/rank_proofs/rank-003.proof.json	bb7e723e97466aefc70a0b161939243fe4b90669c32694027fa7a24a0f905ebf	884
cases/S1-G1-REGEN10-20260810-019/resource_usage.txt	ce01f4c07576e4602160edbe85754ae708010974e842c7bd22e763e18cc843d7	1285
cases/S1-G1-REGEN10-20260810-019/result.json	a93f02997c389ddd6d9d1b1a84b044ee02a5c151dbf8db155c0113eda0f04de8	766
cases/S1-G1-REGEN10-20260810-019/run.stderr	721dabdad12126206605b2410a2b921356b12f68e77d4c8c9614506f712aa031	102
cases/S1-G1-REGEN10-20260810-019/run.stdout	ed6f41675f5144c8c1399ae579eb6887d94336e5d1457aaa82eb88166eab2701	5741
cases/S1-G1-REGEN10-20260810-019/runtime_metadata.json	054ede7e6d0577d4698cf4c1a1a5060986468c367808676be11ed83b596f16b2	17625
cases/S1-G1-REGEN10-20260810-019/scientific_result.json	7f7a7b8650dc7c7c20efa4b6f063a89660c8b696dab407e81fd52a7577b991e3	35287
cases/S1-G1-REGEN10-20260810-020/INPUT	8beacc618f02a1835eb4e275bc73d26e1b2731f0990d5f8d8cacf3553bee7f1c	367
cases/S1-G1-REGEN10-20260810-020/KPT	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	32
cases/S1-G1-REGEN10-20260810-020/OUT.g1tlr4_mg_v110_quarter/INPUT.info	a57a34424c52879e9c360fd364ad57276ec83d1d580acd2c9c3fc04f3cac766c	43563
cases/S1-G1-REGEN10-20260810-020/OUT.g1tlr4_mg_v110_quarter/KPT.info	da21b6ee7a48fc3d1f4f25a6e77f43f5abd34a28002384f53c6aab71b15d9aa1	1065038
cases/S1-G1-REGEN10-20260810-020/OUT.g1tlr4_mg_v110_quarter/STRU.cif	d6d4e253503f491ca78c85a3eb9023cc5c579e1c2457551354ac965d492d743f	767
cases/S1-G1-REGEN10-20260810-020/OUT.g1tlr4_mg_v110_quarter/chg.cube	bb76a6f7701dbfef8b5537f0af74e6262c9eb710dfc2edd418da917b20f3c708	680328
cases/S1-G1-REGEN10-20260810-020/OUT.g1tlr4_mg_v110_quarter/eig_occ.txt	b1f02bbf6c95beead2bcaeaebe4a9a42cdbaffdc317a156f3454afd6bdf6b26f	2750072
cases/S1-G1-REGEN10-20260810-020/OUT.g1tlr4_mg_v110_quarter/g1tlr4_mg_v110_quarter-CHARGE-DENSITY.restart	ffea6fe55cc70ef23b8a1f03ea987d18379903af2c2fba6bca77044ffc7d11d6	329536
cases/S1-G1-REGEN10-20260810-020/OUT.g1tlr4_mg_v110_quarter/pot.cube	b8cb442dee6738f8ecc2c4aa9db940afcf88540ce8fc9b950c1ef335b2d7c2b4	706906
cases/S1-G1-REGEN10-20260810-020/OUT.g1tlr4_mg_v110_quarter/running_scf.log	a2a927729ee6956c306a3bf631d4608fb92299ad475ff8e41c3f6a7c999fdff2	1038474
cases/S1-G1-REGEN10-20260810-020/OUT.g1tlr4_mg_v110_quarter/warning.log	3db8e6bcdd6de2b259c55cf5d8dde04e8f1f0dd45182bd99f3aba4d007cd070e	946
cases/S1-G1-REGEN10-20260810-020/STRU	2830ba604f066a34709da8abb3fa32449372e05b41c2715e999ffd0eeafb8512	428
cases/S1-G1-REGEN10-20260810-020/case_status.json	6ba942b42f4b192f1a2e51fd055817cebc08b67ff3d75802af0588762a92acf9	345
cases/S1-G1-REGEN10-20260810-020/input_metadata.json	251051d1331f338a793c4125d5101c8c0553d92792426b7372370f3a983067fc	1035
cases/S1-G1-REGEN10-20260810-020/mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	69617
cases/S1-G1-REGEN10-20260810-020/rank_proofs/EXEC.json	8353ba25aa0c253dc6f5504732f1c15d4595ea244ab8fffd1610b5e42da2ee1c	967
cases/S1-G1-REGEN10-20260810-020/rank_proofs/GO.json	46d9e5785d5e6ca848786beaf9a3123ecc5f983f1256d32dd41d085c8986a74f	548
cases/S1-G1-REGEN10-20260810-020/rank_proofs/rank-000.ack.json	765bb9df40cdb03e53d4de267708cea324b0173b09a5c8b29e9e32ccf0bbd934	453
cases/S1-G1-REGEN10-20260810-020/rank_proofs/rank-000.proof.json	13b57113428a7c5261c678422782003f404ad308cd881ea8388e37b86276d31b	884
cases/S1-G1-REGEN10-20260810-020/rank_proofs/rank-001.ack.json	536a623366e587a320d005af1d09332fda169cca281debb2946f33d3a7c239fb	453
cases/S1-G1-REGEN10-20260810-020/rank_proofs/rank-001.proof.json	b0353a6ac16805bd08340241e5a0aa6bfed16c61fec7ddc522720527814c26c0	884
cases/S1-G1-REGEN10-20260810-020/rank_proofs/rank-002.ack.json	cbaddc16ede4ce76cb1026f5fdfb3fa7477c174f7ec42588374d8cbf95235527	453
cases/S1-G1-REGEN10-20260810-020/rank_proofs/rank-002.proof.json	b09be57b8786b654dbe3ba6668ca7fbe42e413f9651e3f026df7ee7e050db1ab	884
cases/S1-G1-REGEN10-20260810-020/rank_proofs/rank-003.ack.json	527c1ecca1b53a39bd937f7e52517f62f8a9ff83e18dc58b4d0bc5e2eab592a9	453
cases/S1-G1-REGEN10-20260810-020/rank_proofs/rank-003.proof.json	709a907cad65dcb54b2932a5c95093c0850338aa67dc8f9333267b6c7dbfa9ac	884
cases/S1-G1-REGEN10-20260810-020/resource_usage.txt	3f8ec91e83be35d4505844c6e129c76c1039cb6daa3cec11122ec366c7a649be	1285
cases/S1-G1-REGEN10-20260810-020/result.json	ddb69d7f16a66f503297918e86b00d634e261c9d1b554287ff5614505c0aa894	768
cases/S1-G1-REGEN10-20260810-020/run.stderr	721dabdad12126206605b2410a2b921356b12f68e77d4c8c9614506f712aa031	102
cases/S1-G1-REGEN10-20260810-020/run.stdout	cc8a362d63a6586a6244ffbf6515b62724fd8028dcbccb4dd22b1eebc84cbe34	5803
cases/S1-G1-REGEN10-20260810-020/runtime_metadata.json	bb179b4d42056a514dd335cb4290e280769ab3d7d937aa63bcdb92410f6afad2	16866
cases/S1-G1-REGEN10-20260810-020/scientific_result.json	c67028b6383670c91304e7469544d49135ba6ca944c2f1f543d158271b8412c3	34509
current.json	eaeade355e5d083c70e2fcba29b0d8243807279bad9e1e0be3ff19632ac0a535	128
launch.json	e23751aca2d66db268147b02f1d9f90059955f48c18824f4603bddc578d7eccf	13500
launcher.log	4d112e160269e089551b11136aee1bc0e34eab85ae50243219ff7d411c96a6b4	1902
terminal.json	6ef34a875993d2dafbd127faf8fe6b5dc5c34884abdddd69933cffcc164a6458	797
